country,country_num,year,iso3,devlev2,china,bndgrn,x1l,x2l,envtax,gdpg,bigtech,ngain,rating,riskeqt,riskctr,dum9,dum12,fie,cbmndsq,cbmnd,cbenfsq,cbenf,cbsyssq,cbsys,wui,gprlog,infl,enrgoil,prodstr,hierarchy,openness,purity,bndgrn_bet,cbmnd_bet,infl_bet,rating_bet,fie_bet,gdpg_bet,dum9_bet,dum12_bet,bndgrn_wi,cbmnd_wi,infl_wi,rating_wi,fie_wi,gdpg_wi,dum9_wi,dum12_wi,bndgrn_fd,cbmnd_fd,infl_fd,rating_fd,fie_fd,gdpg_fd,dum9_fd,dum12_fd,bndgrn_twfe,cbmnd_twfe,infl_twfe,rating_twfe,fie_twfe,gdpg_twfe,dum9_twfe,dum12_twfe
Australia,Australia,2021,AUS,High income,0,1.611720085144043,,1.611720085144043,0.6168187563700939,,,,4.0,0.0424,0.01,0,1,,9.0,3.0,36.0,6.0,4.0,2.0,0.2549999952316284,5.353901863098145,1.409999966621399,33.75600051879883,0.1279743760824203,2.29,50.07,0.152964,0.41927116364240646,3.0,5.337499864399433,4.0,0.884044214453016,2.0889182402756115,0.0,1.0,1.1924489215016365,0.0,-3.927499897778034,0.0,,,0.0,0.0,0.7202082276344299,0.0,0.9699999690055847,0.0,,,0.0,0.0,,,,,,,,
Austria,Austria,2014,AUT,High income,0,-0.5690680742263794,,-0.5690681338310242,2.522300568589,0.6612728488526045,0.0099999997764825,72.0710996550328,4.0,0.0575,0.01,1,1,0.725187361240387,16.0,4.0,36.0,6.0,4.0,2.0,0.1587499976158142,4.438490390777588,1.980000019073486,35.49800109863281,-0.1777731031179428,1.75,49.29,0.350518,0.14540449636323108,4.0,1.8471428666796004,4.0,0.8364491547384262,0.4097903657709616,1.0,1.0,-0.7144725705896104,0.0,0.13285715239388574,0.0,-0.11126179349803922,0.2514824830816429,0.0,0.0,,,,,,,,,,,,,,,,
Austria,Austria,2016,AUT,High income,0,0.3364722430706024,,0.33647221326828,2.4765491398878,1.989437162304625,0.0099999997764825,71.4221230725917,4.0,0.0625425023881587,0.0056425023881587,1,1,0.8284121155738831,16.0,4.0,36.0,6.0,4.0,2.0,0.3967500030994415,4.723831653594971,1.470000028610229,35.3650016784668,-0.1829045712947845,1.75,49.29,0.350518,0.14540449636323108,4.0,1.8471428666796004,4.0,0.8364491547384262,0.4097903657709616,1.0,1.0,0.19106774670737134,0.0,-0.3771428380693713,0.0,-0.008037039164543125,1.5796467965336634,0.0,0.0,0.9055403172969818,0.0,-0.5099999904632571,0.0,0.1032247543334961,1.3281643134520205,0.0,0.0,,,,,,,,
Austria,Austria,2017,AUT,High income,0,-0.6105945706367493,,-0.610594630241394,2.5277875339684,2.399587603321663,0.0099999997764825,71.633469459493,4.0,0.0553761185648135,0.0045761185648135,1,1,0.8449803578853607,16.0,4.0,36.0,6.0,4.0,2.0,0.2177499979734421,4.800258159637451,1.970000028610229,35.04199981689453,-0.1870365142822266,1.75,49.29,0.350518,0.14540449636323108,4.0,1.8471428666796004,4.0,0.8364491547384262,0.4097903657709616,1.0,1.0,-0.7559990669999803,0.0,0.12285716193062868,0.0,0.008531203146934563,1.9897972375507016,0.0,0.0,-0.9470668137073517,0.0,0.5,0.0,0.016568242311477688,0.41015044101703824,0.0,0.0,,,,,,,,
Austria,Austria,2018,AUT,High income,0,-0.560629665851593,,-0.5606297254562378,2.4093059467479,2.580120733049256,0.0099999997764825,71.7096132092138,4.0,0.0651094863738849,0.0055094863738849,1,1,0.861879965043068,16.0,4.0,36.0,6.0,4.0,2.0,0.0992500036954879,5.035384178161621,1.809999942779541,36.23199844360352,-0.1568071693181992,1.75,49.29,0.350518,0.14540449636323108,4.0,1.8471428666796004,4.0,0.8364491547384262,0.4097903657709616,1.0,1.0,-0.7060341622148241,0.0,-0.037142923900059355,0.0,0.025430810304641782,2.1703303672782943,0.0,0.0,0.04996490478515625,0.0,-0.16000008583068803,0.0,0.01689960715770722,0.18053312972759272,0.0,0.0,,,,,,,,
Austria,Austria,2019,AUT,High income,0,0.8219167590141296,,0.8219168186187744,2.2787017237481,1.418734272489885,0.0099999997764825,71.4778567681646,4.0,0.0559148673164471,0.0039148673164471,1,1,0.8791175643439293,16.0,4.0,36.0,6.0,4.0,2.0,0.2860000133514404,5.07627010345459,1.649999976158142,35.68999862670898,-0.1292100846767426,1.75,49.29,0.350518,0.14540449636323108,4.0,1.8471428666796004,4.0,0.8364491547384262,0.4097903657709616,1.0,1.0,0.6765122626508986,0.0,-0.19714289052145828,0.0,0.04266840960550311,1.0089439067189234,0.0,0.0,1.3825464248657227,0.0,-0.15999996662139893,0.0,0.017237599300861328,-1.161386460559371,0.0,0.0,,,,,,,,
Austria,Austria,2020,AUT,High income,0,0.5485115051269531,,0.5485115051269531,2.1024229616021,-6.590410425392264,,,4.0,0.0510444022930893,0.0038444022930893,1,1,0.8791175643439293,16.0,4.0,36.0,6.0,4.0,2.0,0.3344999849796295,5.258591651916504,1.899999976158142,33.19900131225586,-0.1541285961866379,1.75,49.29,0.350518,0.14540449636323108,4.0,1.8471428666796004,4.0,0.8364491547384262,0.4097903657709616,1.0,1.0,0.4031070087637221,0.0,0.05285710947854172,0.0,0.04266840960550311,-7.000200791163225,0.0,0.0,-0.2734052538871765,0.0,0.25,0.0,0.0,-8.00914469788215,0.0,0.0,,,,,,,,
Austria,Austria,2021,AUT,High income,0,1.051223278045654,,1.051223278045654,2.165495650450163,,,,4.0,0.0463255209825051,0.0039255209825051,1,1,,16.0,4.0,36.0,6.0,4.0,2.0,0.0912500023841857,5.353901863098145,2.150000095367432,33.05599975585938,-0.2022425532341003,1.75,49.29,0.350518,0.14540449636323108,4.0,1.8471428666796004,4.0,0.8364491547384262,0.4097903657709616,1.0,1.0,0.905818781682423,0.0,0.3028572286878317,0.0,,,0.0,0.0,0.502711772918701,0.0,0.25000011920929,0.0,,,0.0,0.0,,,,,,,,
Belgium,Belgium,2003,BEL,High income,0,-3.508569955825806,,-3.508569955825806,2.5102756115547,1.037982549029053,,60.7521426720001,4.0,0.0572,0.009,1,1,0.8419222831726074,16.0,4.0,36.0,6.0,1.0,1.0,0.0537500008940696,5.555790901184082,24.44000053405762,50.86299896240234,0.0933818444609642,1.69,54.59,0.128911,-0.4308924257755282,4.0,6.160000109672547,4.0,0.8524236793152093,-0.5478352288428032,1.0,1.0,-3.077677530050278,0.0,18.280000424385072,0.0,-0.010501396142601926,1.5858177778718563,0.0,0.0,,,,,,,,,,,,,,,,
Belgium,Belgium,2016,BEL,High income,0,-2.776342868804932,,-2.776342868804932,2.1949600001178,1.266686409020949,0.0099999997764825,64.3772780387173,4.0,0.0654919922728781,0.0085919922728781,1,1,0.8278842568397522,16.0,4.0,36.0,6.0,1.0,1.0,0.1324999928474426,4.723831653594971,1.960000038146973,50.73500061035156,0.5078827738761902,1.69,54.59,0.128911,-0.4308924257755282,4.0,6.160000109672547,4.0,0.8524236793152093,-0.5478352288428032,1.0,1.0,-2.345450443029404,0.0,-4.200000071525574,0.0,-0.02453942247545715,1.8145216378637523,0.0,0.0,0.732227087020874,0.0,-22.480000495910648,0.0,-0.014038026332855225,0.22870385999189602,0.0,0.0,,,,,,,,
Belgium,Belgium,2018,BEL,High income,0,2.515590190887451,2.468765497207642,3.185599088668823,2.231248594539,1.78792007785043,0.0099999997764825,63.7468745480704,4.0,0.0679894451602339,0.0083894451602339,1,1,0.8613307808160782,16.0,4.0,36.0,6.0,1.0,1.0,0.0920000001788139,5.035384178161621,1.309999942779541,54.42100143432617,0.5335577130317688,1.69,54.59,0.128911,-0.4308924257755282,4.0,6.160000109672547,4.0,0.8524236793152093,-0.5478352288428032,1.0,1.0,2.9464826166629794,0.0,-4.850000166893006,0.0,0.00890710150086882,2.3357553066932333,0.0,0.0,5.291933059692383,0.0,-0.6500000953674321,0.0,0.03344652397632597,0.521233668829481,0.0,0.0,,,,,,,,
Belgium,Belgium,2020,BEL,High income,0,0.399815171957016,,0.3998152017593384,2.0055903024782,-6.283929951271645,,,4.0,0.0530539762190223,0.0058539762190223,1,1,0.8785573964323997,16.0,4.0,36.0,6.0,1.0,1.0,0.3569999933242798,5.258591651916504,1.480000019073486,47.31100082397461,0.5216675996780396,1.69,54.59,0.128911,-0.4308924257755282,4.0,6.160000109672547,4.0,0.8524236793152093,-0.5478352288428032,1.0,1.0,0.8307075977325442,0.0,-4.68000009059906,0.0,0.02613371711719037,-5.736094722428842,0.0,0.0,-2.115775018930435,0.0,0.1700000762939451,0.0,0.01722661561632155,-8.071850029122075,0.0,0.0,,,,,,,,
Belgium,Belgium,2021,BEL,High income,0,1.21504533290863,,1.21504533290863,2.065758011552546,,,,4.0,0.0483774978597237,0.0059774978597237,1,1,,16.0,4.0,36.0,6.0,1.0,1.0,0.1202500015497208,5.353901863098145,1.610000014305115,47.70000076293945,0.4471928179264069,1.69,54.59,0.128911,-0.4308924257755282,4.0,6.160000109672547,4.0,0.8524236793152093,-0.5478352288428032,1.0,1.0,1.6459377586841581,0.0,-4.550000095367432,0.0,,,0.0,0.0,0.8152301609516139,0.0,0.12999999523162886,0.0,,,0.0,0.0,,,,,,,,
Bermuda,Bermuda,2016,BMU,High income,0,-2.205507278442383,,-2.205507278442383,,-0.6572063042592049,,,4.0,0.0689544369201574,0.0120544369201574,0,0,,,,,,,,,4.723831653594971,1.899999976158142,,2.625174522399902,,,,-0.5601128929605087,,1.849999984105428,4.0,,0.7453255438710293,0.0,0.0,-1.645394385481874,,0.049999992052714104,0.0,,-1.4025318481302342,0.0,0.0,,,,,,,,,,,,,,,,
Bermuda,Bermuda,2017,BMU,High income,0,-2.07222843170166,,-2.07222843170166,,3.611419837061149,,,4.0,0.0605762532975561,0.0097762532975561,0,0,,,,,,,,,4.800258159637451,2.0,,2.581923246383667,,,,-0.5601128929605087,,1.849999984105428,4.0,,0.7453255438710293,0.0,0.0,-1.5121155387411513,,0.15000001589457201,0.0,,2.8660942931901197,0.0,0.0,0.13327884674072266,,0.10000002384185791,0.0,,4.268626141320354,0.0,0.0,,,,,,,,
Bermuda,Bermuda,2018,BMU,High income,0,-0.0374525748193264,,-0.0374525859951973,,-0.4328013003393067,,,4.0,0.0713702663442087,0.0117702663442087,0,0,,,,,,,,,5.035384178161621,2.099999904632568,,2.572598457336426,,,,-0.5601128929605087,,1.849999984105428,4.0,,0.7453255438710293,0.0,0.0,0.5226603181411823,,0.24999992052713993,0.0,,-1.178126844210336,0.0,0.0,2.0347758568823338,,0.09999990463256792,0.0,,-4.044221137400456,0.0,0.0,,,,,,,,
Bermuda,Bermuda,2019,BMU,High income,0,-0.7985076904296875,,-0.7985077500343323,,0.45988994302148,,,4.0,0.0603635801760461,0.0083635801760461,0,0,,,,,,,,,5.07627010345459,1.899999976158142,,2.524485349655151,,,,-0.5601128929605087,,1.849999984105428,4.0,,0.7453255438710293,0.0,0.0,-0.2383947974691788,,0.049999992052714104,0.0,,-0.28543560084954933,0.0,0.0,-0.7610551156103611,,-0.19999992847442583,0.0,,0.8926912433607868,0.0,0.0,,,,,,,,
Bermuda,Bermuda,2020,BMU,High income,0,1.08518922328949,,1.08518922328949,,,,,4.0,0.0554130412625089,0.0082130412625089,0,0,,,,,,,,,5.258591651916504,1.700000047683716,,2.64574146270752,,,,-0.5601128929605087,,1.849999984105428,4.0,,0.7453255438710293,0.0,0.0,1.6453021162499986,,-0.14999993642171194,0.0,,,0.0,0.0,1.8836969137191775,,-0.19999992847442605,0.0,,,0.0,0.0,,,,,,,,
Bermuda,Bermuda,2021,BMU,High income,0,0.6678293943405151,,0.6678293943405151,,,,,4.0,0.0507863402808064,0.0083863402808064,0,0,,,,,,,,,5.353901863098145,1.5,,2.662813901901245,,,,-0.5601128929605087,,1.849999984105428,4.0,,0.7453255438710293,0.0,0.0,1.227942287301024,,-0.349999984105428,0.0,,,0.0,0.0,-0.41735982894897483,,-0.20000004768371604,0.0,,,0.0,0.0,,,,,,,,
Brazil,Brazil,2015,BRA,High income,0,0.1240787282586098,,0.1240787282586098,0.866109732523703,-3.545763392694255,0.0099999997764825,48.1172577697084,3.0,0.10968,0.04718,0,0,0.5951733589172363,36.0,6.0,36.0,6.0,0.0,0.0,0.4300000071525574,4.813110828399658,8.609999656677246,39.86999893188477,-0.2130540907382965,2.37,49.16,0.091398,-0.6794759945145675,6.0,4.974285636629377,3.0,0.5071947302449544,-1.0605066286486202,0.0,0.0,0.8035547227731773,0.0,3.6357140200478693,0.0,0.0879786286722819,-2.4852567640456344,0.0,0.0,,,,,,,,,,,,,,,,
Brazil,Brazil,2016,BRA,High income,0,-3.28239631652832,,-3.282396078109741,0.897708295078816,-3.275916907821923,0.0099999997764825,48.3772977625405,3.0,0.0996034839831107,0.0427034839831107,0,0,0.4723291397094727,36.0,6.0,36.0,6.0,0.0,0.0,0.4944999814033508,4.723831653594971,7.610000133514404,38.73799896240234,-0.1216747760772705,2.37,49.16,0.091398,-0.6794759945145675,6.0,4.974285636629377,3.0,0.5071947302449544,-1.0605066286486202,0.0,0.0,-2.6029203220137522,0.0,2.6357144968850275,0.0,-0.034865590535481716,-2.2154102791733026,0.0,0.0,-3.4064750447869296,0.0,-0.9999995231628418,0.0,-0.12284421920776362,0.26984648487233187,0.0,0.0,,,,,,,,
Brazil,Brazil,2017,BRA,High income,0,0.7354611754417419,,0.7354611158370972,0.880280829607614,1.322869054857406,0.3700000047683716,48.3238066000165,3.0,0.0854328973200659,0.0346328973200659,0,0,0.4817757225036621,36.0,6.0,36.0,6.0,0.0,0.0,0.7045000195503235,4.800258159637451,4.46999979019165,38.74599838256836,-0.1079066544771194,2.37,49.16,0.091398,-0.6794759945145675,6.0,4.974285636629377,3.0,0.5071947302449544,-1.0605066286486202,0.0,0.0,1.4149371699563096,0.0,-0.5042858464377264,0.0,-0.025419007741292354,2.383375683506026,0.0,0.0,4.017857491970062,0.0,-3.140000343322754,0.0,0.009446582794189362,4.5987859626793295,0.0,0.0,,,,,,,,
Brazil,Brazil,2018,BRA,High income,0,-1.874029278755188,,-1.874029397964478,0.855593604150744,1.783666761369787,0.6700000166893005,48.2130389213501,3.0,0.1012967946023566,0.0416967946023566,0,0,0.4914112369537354,36.0,6.0,36.0,6.0,0.0,0.0,1.090499997138977,5.035384178161621,3.279999971389771,36.66400146484375,-0.1778129935264587,2.37,49.16,0.091398,-0.6794759945145675,6.0,4.974285636629377,3.0,0.5071947302449544,-1.0605066286486202,0.0,0.0,-1.1945532842406203,0.0,-1.6942856652396059,0.0,-0.01578349329121903,2.8441733900184074,0.0,0.0,-2.60949045419693,0.0,-1.1899998188018794,0.0,0.009635514450073324,0.46079770651238094,0.0,0.0,,,,,,,,
Brazil,Brazil,2019,BRA,High income,0,0.0361004658043384,,0.0361004397273063,0.809776027570512,1.411152985070217,1.389999985694885,48.4208654342445,3.0,0.0816284276449295,0.0296284276449295,0,0,0.5012394616928101,36.0,6.0,36.0,6.0,0.0,0.0,0.4287499785423279,5.07627010345459,3.519999980926514,36.13199996948242,-0.135532334446907,2.37,49.16,0.091398,-0.6794759945145675,6.0,4.974285636629377,3.0,0.5071947302449544,-1.0605066286486202,0.0,0.0,0.7155764603189059,0.0,-1.4542856557028627,0.0,-0.005955268552144344,2.4716596137188374,0.0,0.0,1.9101297445595264,0.0,0.24000000953674316,0.0,0.009828224739074687,-0.37251377629957005,0.0,0.0,,,,,,,,
Brazil,Brazil,2020,BRA,High income,0,-0.5525714755058289,,-0.5525714159011841,0.8340693083976274,-4.059048272672953,,,3.0,0.0762951355363349,0.0290951355363349,0,0,0.5012394616928101,36.0,6.0,36.0,6.0,0.0,0.0,0.2632499933242798,5.258591651916504,2.230000019073486,35.14599990844727,-0.1633413732051849,2.37,49.16,0.091398,-0.6794759945145675,6.0,4.974285636629377,3.0,0.5071947302449544,-1.0605066286486202,0.0,0.0,0.12690451900873867,0.0,-2.744285617555891,0.0,-0.005955268552144344,-2.998541644024333,0.0,0.0,-0.5886719413101673,0.0,-1.2899999618530282,0.0,0.0,-5.47020125774317,0.0,0.0,,,,,,,,
Brazil,Brazil,2021,BRA,High income,0,0.0570247396826744,,0.0570247061550617,0.8590913876495563,,,,3.0,0.0721090565266867,0.0297090565266867,0,0,,36.0,6.0,36.0,6.0,0.0,0.0,0.2507500052452087,5.353901863098145,5.099999904632568,35.46500015258789,-0.5115777254104614,2.37,49.16,0.091398,-0.6794759945145675,6.0,4.974285636629377,3.0,0.5071947302449544,-1.0605066286486202,0.0,0.0,0.7365007341972419,0.0,0.12571426800319152,0.0,,,0.0,0.0,0.6095962151885033,0.0,2.8699998855590825,0.0,,,0.0,0.0,,,,,,,,
British Virgin Islands,British Virgin Islands,2012,VGB,High income,0,-1.131773114204407,,-1.131772994995117,,,,,,,,0,0,,,,,,,,,3.984878540039063,,,,,,,0.15495106329520547,,1.4800000071525574,,,,0.0,0.0,-1.2867241774996123,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
British Virgin Islands,British Virgin Islands,2016,VGB,High income,0,-0.9162907600402832,,-0.9162907004356384,,,,,,,,0,0,,,,,,,,,4.723831653594971,1.399999976158142,,,,,,0.15495106329520547,,1.4800000071525574,,,,0.0,0.0,-1.0712418233354888,,-0.08000003099441533,,,,0.0,0.0,0.21548235416412376,,,,,,0.0,0.0,,,,,,,,
British Virgin Islands,British Virgin Islands,2018,VGB,High income,0,0.9210593700408936,,0.9210593700408936,,,,,,,,0,0,,,,,,,,,5.035384178161621,1.0,,,,,,0.15495106329520547,,1.4800000071525574,,,,0.0,0.0,0.7661083067456881,,-0.4800000071525574,,,,0.0,0.0,1.8373501300811768,,-0.3999999761581421,,,,0.0,0.0,,,,,,,,
British Virgin Islands,British Virgin Islands,2019,VGB,High income,0,0.379496157169342,,0.3794961273670197,,,,,,,,0,0,,,,,,,,,5.07627010345459,0.800000011920929,,,,,,0.15495106329520547,,1.4800000071525574,,,,0.0,0.0,0.22454509387413651,,-0.6799999952316285,,,,0.0,0.0,-0.5415632128715515,,-0.19999998807907104,,,,0.0,0.0,,,,,,,,
British Virgin Islands,British Virgin Islands,2020,VGB,High income,0,0.1098010390996933,,0.1098010092973709,,,,,,,,0,0,,,,,,,,,5.258591651916504,1.0,,,,,,0.15495106329520547,,1.4800000071525574,,,,0.0,0.0,-0.04515002419551217,,-0.4800000071525574,,,,0.0,0.0,-0.2696951180696487,,0.19999998807907104,,,,0.0,0.0,,,,,,,,
British Virgin Islands,British Virgin Islands,2021,VGB,High income,0,1.567413687705994,,1.567413687705994,,,,,,,,0,0,,,,,,,,,5.353901863098145,3.200000047683716,,,,,,0.15495106329520547,,1.4800000071525574,,,,0.0,0.0,1.4124626244107885,,1.7200000405311584,,,,0.0,0.0,1.4576126486063008,,2.200000047683716,,,,0.0,0.0,,,,,,,,
Canada,Canada,2014,CAN,High income,0,0.2368649840354919,,0.2368649542331696,,2.87003607545671,0.0099999997764825,70.125996725039,4.0,0.0575,0.01,0,1,0.8545252680778503,4.0,2.0,36.0,6.0,9.0,3.0,0.0302500016987323,4.438490390777588,1.559999942779541,31.92799949645996,0.0515554584562778,,48.75,0.149524,1.1849836725741625,2.0,1.9887499809265137,4.0,0.8763654403517587,0.9226645642578616,0.0,1.0,-0.9481186885386705,0.0,-0.42875003814697266,0.0,-0.02184017227390833,1.9473715111988485,0.0,0.0,,,,,,,,,,,,,,,,
Canada,Canada,2015,CAN,High income,0,-0.7413203120231628,,-0.7413203120231628,1.16090353846208,0.6591768635588693,0.0099999997764825,69.784502059138,4.0,0.0625,0.01,0,1,0.7983537912368774,4.0,2.0,36.0,6.0,9.0,3.0,0.1925000101327896,4.813110828399658,2.549999952316284,31.80100059509277,0.2656645178794861,,48.75,0.149524,1.1849836725741625,2.0,1.9887499809265137,4.0,0.8763654403517587,0.9226645642578616,0.0,1.0,-1.9263039845973253,0.0,0.5612499713897705,0.0,-0.07801164911488123,-0.2634877006989923,0.0,0.0,-0.9781852960586548,0.0,0.9900000095367432,0.0,-0.0561714768409729,-2.2108592118978407,0.0,0.0,,,,,,,,
Canada,Canada,2016,CAN,High income,0,0.1953874975442886,,0.195387527346611,1.147528924457,1.001394413904052,0.0099999997764825,69.2684436094685,4.0,0.0569,0.01,0,1,0.8647189140319824,4.0,2.0,36.0,6.0,9.0,3.0,0.1312499940395355,4.723831653594971,2.019999980926514,32.16400146484375,0.3633707761764526,,48.75,0.149524,1.1849836725741625,2.0,1.9887499809265137,4.0,0.8763654403517587,0.9226645642578616,0.0,1.0,-0.9895961750298738,0.0,0.031250000000000444,0.0,-0.011646526319776251,0.07872984964619045,0.0,0.0,0.9367078095674515,0.0,-0.5299999713897701,0.0,0.06636512279510498,0.34221755034518275,0.0,0.0,,,,,,,,
Canada,Canada,2017,CAN,High income,0,1.062247753143311,,1.062247633934021,1.29151501816512,3.039880225281948,0.0099999997764825,69.0544077817299,4.0,0.0508,0.01,0,1,0.882013292312622,4.0,2.0,36.0,6.0,9.0,3.0,0.236749991774559,4.800258159637451,1.779999971389771,31.375,0.2774635553359985,,48.75,0.149524,1.1849836725741625,2.0,1.9887499809265137,4.0,0.8763654403517587,0.9226645642578616,0.0,1.0,-0.12273591943085149,0.0,-0.20875000953674272,0.0,0.00564785196086337,2.1172156610240864,0.0,0.0,0.8668602555990224,0.0,-0.24000000953674316,0.0,0.017294378280639622,2.038485811377896,0.0,0.0,,,,,,,,
Canada,Canada,2018,CAN,High income,0,1.773367762565613,,1.773367643356323,1.20416750329872,2.429547544833383,0.0099999997764825,68.3681846892833,4.0,0.0596,0.01,0,1,0.8996535581588745,4.0,2.0,36.0,6.0,9.0,3.0,0.1972500085830688,5.035384178161621,2.019999980926514,32.20500183105469,0.2518779635429382,,48.75,0.149524,1.1849836725741625,2.0,1.9887499809265137,4.0,0.8763654403517587,0.9226645642578616,0.0,1.0,0.5883840899914505,0.0,0.031250000000000444,0.0,0.023288117807115816,1.5068829805755217,0.0,0.0,0.711120009422302,0.0,0.24000000953674316,0.0,0.017640265846252445,-0.6103326804485647,0.0,0.0,,,,,,,,
Canada,Canada,2019,CAN,High income,0,1.899311542510986,,1.899311542510986,1.21961109822427,1.861415379338752,0.0099999997764825,68.1836374772263,4.0,0.052,0.01,0,1,0.917646629322052,4.0,2.0,36.0,6.0,9.0,3.0,0.4710000157356262,5.07627010345459,2.289999961853027,32.11000061035156,0.7975274324417114,,48.75,0.149524,1.1849836725741625,2.0,1.9887499809265137,4.0,0.8763654403517587,0.9226645642578616,0.0,1.0,0.7143278699368236,0.0,0.30124998092651323,0.0,0.041281188970293314,0.9387508150808904,0.0,0.0,0.1259437799453731,0.0,0.2699999809265128,0.0,0.0179930711631775,-0.5681321654946312,0.0,0.0,,,,,,,,
Canada,Canada,2020,CAN,High income,0,2.381665229797363,,2.381665229797363,1.256199431170998,-5.402798552568683,,,4.0,0.0472,0.01,0,1,0.917646629322052,4.0,2.0,36.0,6.0,9.0,3.0,0.3224999904632568,5.258591651916504,1.289999961853027,29.75600051879883,1.386828780174255,,48.75,0.149524,1.1849836725741625,2.0,1.9887499809265137,4.0,0.8763654403517587,0.9226645642578616,0.0,1.0,1.1966815572232004,0.0,-0.6987500190734868,0.0,0.041281188970293314,-6.325463116826545,0.0,0.0,0.48235368728637673,0.0,-1.0,0.0,0.0,-7.264213931907435,0.0,0.0,,,,,,,,
Canada,Canada,2021,CAN,High income,0,2.672344923019409,,2.672344923019409,1.293885414106128,,,,4.0,0.0424,0.01,0,1,,4.0,2.0,36.0,6.0,9.0,3.0,0.1252499967813492,5.353901863098145,2.400000095367432,29.92000007629395,2.023274898529053,,48.75,0.149524,1.1849836725741625,2.0,1.9887499809265137,4.0,0.8763654403517587,0.9226645642578616,0.0,1.0,1.4873612504452467,0.0,0.4112501144409184,0.0,,,0.0,0.0,0.29067969322204634,0.0,1.1100001335144052,0.0,,,0.0,0.0,,,,,,,,
Cayman Islands,Cayman Islands,2014,CYM,High income,0,-1.203972816467285,,-1.203972816467285,,2.654527984512711,,,4.0,0.0665,0.009,0,0,,25.0,5.0,9.0,3.0,0.0,0.0,,4.438490390777588,,,2.337847948074341,,,,0.7806701681443623,5.0,,4.0,,3.417997912387122,0.0,0.0,-1.9846429846116473,0.0,,0.0,,-0.7634699278744108,0.0,0.0,,,,,,,,,,,,,,,,
Cayman Islands,Cayman Islands,2016,CYM,High income,0,0.4700036346912384,,0.4700036346912384,,3.23997688772937,,,4.0,0.0654919922728781,0.0085919922728781,0,0,,25.0,5.0,9.0,3.0,0.0,0.0,,4.723831653594971,,,2.29162859916687,,,,0.7806701681443623,5.0,,4.0,,3.417997912387122,0.0,0.0,-0.3106665334531239,0.0,,0.0,,-0.17802102465775205,0.0,0.0,1.6739764511585233,0.0,,0.0,,0.5854489032166588,0.0,0.0,,,,,,,,
Cayman Islands,Cayman Islands,2017,CYM,High income,0,0.5996477007865906,,0.5996477603912354,,3.184043375953365,,,4.0,0.0577681805418751,0.0069681805418751,0,0,,25.0,5.0,9.0,3.0,0.0,0.0,,4.800258159637451,,,2.316301822662354,,,,0.7806701681443623,5.0,,4.0,,3.417997912387122,0.0,0.0,-0.18102246735777172,0.0,,0.0,,-0.2339545364337572,0.0,0.0,0.12964406609535217,0.0,,0.0,,-0.05593351177600514,0.0,0.0,,,,,,,,
Cayman Islands,Cayman Islands,2018,CYM,High income,0,0.2427273243665695,,0.2427273541688919,,4.194340909861978,,,4.0,0.0679894451602339,0.0083894451602339,0,0,,25.0,5.0,9.0,3.0,0.0,0.0,,5.035384178161621,,,2.215610504150391,,,,0.7806701681443623,5.0,,4.0,,3.417997912387122,0.0,0.0,-0.5379428437777928,0.0,,0.0,,0.7763429974748561,0.0,0.0,-0.35692037642002106,0.0,,0.0,,1.0102975339086133,0.0,0.0,,,,,,,,
Cayman Islands,Cayman Islands,2019,CYM,High income,0,1.193634510040283,,1.193634629249573,,3.817100403878186,,,4.0,0.0579612752318627,0.0059612752318627,0,0,,25.0,5.0,9.0,3.0,0.0,0.0,,5.07627010345459,,,2.221743583679199,,,,0.7806701681443623,5.0,,4.0,,3.417997912387122,0.0,0.0,0.4129643418959207,0.0,,0.0,,0.3991024914910639,0.0,0.0,0.9509071856737135,0.0,,0.0,,-0.3772405059837922,0.0,0.0,,,,,,,,
Cayman Islands,Cayman Islands,2020,CYM,High income,0,1.837256908416748,,1.837256908416748,,,,,4.0,0.0530539762190223,0.0058539762190223,0,0,,25.0,5.0,9.0,3.0,0.0,0.0,,5.258591651916504,,,2.297700881958008,,,,0.7806701681443623,5.0,,4.0,,3.417997912387122,0.0,0.0,1.0565867402723859,0.0,,0.0,,,0.0,0.0,0.6436223983764651,0.0,,0.0,,,0.0,0.0,,,,,,,,
Cayman Islands,Cayman Islands,2021,CYM,High income,0,2.325393915176392,,2.325393915176392,,,,,4.0,0.0483774978597237,0.0059774978597237,0,0,,25.0,5.0,9.0,3.0,0.0,0.0,,5.353901863098145,,,3.007016181945801,,,,0.7806701681443623,5.0,,4.0,,3.417997912387122,0.0,0.0,1.5447237470320299,0.0,,0.0,,,0.0,0.0,0.488137006759644,0.0,,0.0,,,0.0,0.0,,,,,,,,
Chile,Chile,2017,CHL,High income,0,0.0,,0.0,1.25508096920916,1.184544706609955,0.0099999997764825,61.3885267668223,4.0,0.0577681805418751,0.0069681805418751,0,1,0.5405572915077209,25.0,5.0,36.0,6.0,1.0,1.0,0.167250007390976,4.800258159637451,2.029999971389771,45.08599853515625,-0.6242449283599854,2.25,54.69,0.0774,0.3655611753463746,5.0,2.4139999866485597,4.0,0.5541793352537154,0.01722688036690201,0.0,1.0,-0.3655611753463746,0.0,-0.3840000152587888,0.0,-0.013622043745994517,1.167317826243053,0.0,0.0,,,,,,,,,,,,,,,,
